KPI_Name,Source,Consignee,Consignee_Name,Parent_Name,Last Estimated Ocean Arrival Date,Country_Name,Last Estimated Ocean Arrival Location,Last Actual Ocean Arrival Date,Carrier Release Date (UTC),CBL Number,Carrier SCAC,Week,OnTime/Delay_ Status,CBL_Number_Count,On-Time_Count,Delay_Count,On_Time_Percentage
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,09-02-2025,Netherlands,NLROT,09-02-2025,07-02-2025,MAEU247438060,MAEU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,07-02-2025,Netherlands,NLROT,07-02-2025,04-02-2025,MAEU247788045,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,24-01-2025,Poland,PLGDN,24-01-2025,17-01-2025,MAEU278775604,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-02-2025,Poland,PLGDN,01-02-2025,23-01-2025,MAEU246884225,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,08-02-2025,Germany,DEBRV,28-01-2025,09-02-2025,MAEU285293863,MAEU,202506,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-01-2025,France,FRLEH,26-01-2025,17-01-2025,MAEU246343253,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-02-2025,France,FRLEH,11-02-2025,28-01-2025,MAEU246884135,MAEU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,21-01-2025,France,FRLEH,21-01-2025,13-01-2025,MAEU245601993,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-02-2025,France,FRFSM,25-02-2025,23-02-2025,MAEU248400777,MAEU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-02-2025,France,FRFSM,25-02-2025,23-02-2025,MAEU278640201,MAEU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,17-02-2025,France,FRFSM,17-02-2025,13-02-2025,MAEU248447979,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,27-01-2025,MAEU247462282,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-02-2025,France,FRLEH,11-02-2025,28-01-2025,MAEU247623353,MAEU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-01-2025,France,FRLEH,26-01-2025,17-01-2025,MAEU285065259,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-01-2025,France,FRLEH,26-01-2025,22-01-2025,MEDUR5638917,MSCU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,19-02-2025,France,FRFSM,19-02-2025,17-02-2025,MEDUGS537769,MSCU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,24-02-2025,Netherlands,NLROT,24-02-2025,27-02-2025,MEDUGS909299,MSCU,202509,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,16-02-2025,Poland,PLGDN,16-02-2025,06-02-2025,MAEU285294064,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-02-2025,France,FRLEH,11-02-2025,21-02-2025,KHNN1063086372,KHNN,202507,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,29-01-2025,Germany,DEHAM,29-01-2025,27-01-2025,MAEU285293660,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,28-02-2025,France,FRLEH,01-03-2025,15-01-2025,CMDUEID0835744,CMDU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,24-01-2025,Poland,PLGDN,24-01-2025,17-01-2025,MAEU246430829,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,10-02-2025,France,FRFSM,10-02-2025,06-02-2025,CMDUNGP1882777,CMDU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-02-2025,Netherlands,NLROT,01-02-2025,15-01-2025,KHNN1063099240,KHNN,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-03-2025,Poland,PLGDN,01-03-2025,,CMDUNGP1968916,CMDU,202509,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,27-02-2025,Netherlands,NLROT,28-02-2025,14-02-2025,CMDUNGP2040312,CMDU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,29-12-2024,Netherlands,NLROT,29-12-2024,16-12-2024,HLCUTA1240904600,HLCU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,29-12-2024,France,FRLEH,29-12-2024,26-12-2024,HLCUNG12409VWOE1,HLCU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,29-12-2024,Netherlands,NLROT,29-12-2024,20-12-2024,MAEU245813641,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,30-12-2024,Netherlands,NLROT,30-12-2024,20-12-2024,CMDUCHN1741797,CMDU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,31-12-2024,Poland,PLGDN,31-12-2024,20-12-2024,KHNN1062171155,KHNN,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,26-12-2024,Poland,PLGDN,26-12-2024,21-12-2024,CMDUNGP1736842,CMDU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,27-12-2024,Poland,PLGDN,27-12-2024,24-12-2024,MAEU246081377,MAEU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,27-12-2024,France,FRFSM,27-12-2024,21-12-2024,MAEU244827811,MAEU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,28-12-2024,Netherlands,NLROT,29-12-2024,19-12-2024,KHNN1062427370,KHNN,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-01-2025,Netherlands,NLROT,03-01-2025,23-12-2024,HLCUXM12409AWJD8,HLCU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-01-2025,France,FRFSM,03-01-2025,31-12-2024,MAEU245598704,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-01-2025,Germany,DEHAM,04-01-2025,05-01-2025,HLCUNG12409VRRI5,HLCU,202501,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,05-01-2025,Netherlands,NLROT,05-01-2025,30-12-2024,MAEU246358014,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,07-01-2025,France,FRLEH,08-01-2025,02-01-2025,KHNN1062496394,KHNN,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,08-01-2025,Netherlands,NLROT,08-01-2025,30-12-2024,HLCUNG12411VZWJ7,HLCU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,08-01-2025,France,FRFSM,08-01-2025,04-01-2025,MAEU245823231,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,10-01-2025,France,FRFSM,10-01-2025,09-01-2025,CMDUNGP1799610,CMDU,202502,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,France,FRLEH,11-01-2025,17-01-2025,KHNN1062618942,KHNN,202502,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,France,FRLEH,11-01-2025,01-01-2025,MAEU246340251,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,Netherlands,NLROT,11-01-2025,03-01-2025,HLCUXM12410ARJX7,HLCU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,28-02-2025,Netherlands,NLROT,26-02-2025,11-02-2025,EGLV140403848543,EGLV,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,18-01-2025,Poland,PLGDN,18-01-2025,10-01-2025,MAEU285293635,MAEU,202503,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,23-01-2025,Netherlands,NLROT,23-01-2025,14-01-2025,MAEU246430017,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-03-2025,Netherlands,NLROT,03-03-2025,28-02-2025,MEDUOY044382,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,20-01-2025,Netherlands,NLROT,21-01-2025,08-01-2025,CMDUCHN1802930,CMDU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-02-2025,Netherlands,NLROT,01-02-2025,15-01-2025,KHNN1063099238,KHNN,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,28-01-2025,France,FRFSM,28-01-2025,24-01-2025,CMDUCHN1822958,CMDU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,01-03-2025,Poland,PLGDN,01-03-2025,26-02-2025,CMDUNGP1941874,CMDU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,10-02-2025,Netherlands,NLROT,09-02-2025,24-01-2025,EGLV143462957382,EGLV,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,20-02-2025,Netherlands,NLROT,20-02-2025,14-02-2025,HLCUNG12412VRHW1,HLCU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-01-2025,France,FRLEH,25-01-2025,18-01-2025,KHNN1062519996,KHNN,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,27-01-2025,Netherlands,NLROT,27-01-2025,16-01-2025,HLCUTA1240904740,HLCU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,02-02-2025,France,FRLEH,02-02-2025,24-01-2025,KHNN1062943288,KHNN,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,17-01-2025,Netherlands,NLROT,19-01-2025,07-01-2025,KHNN1061812526,KHNN,202503,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,19-02-2025,France,FRLEH,19-02-2025,14-02-2025,HLCUNG12412VRMP7,HLCU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,07-02-2025,Netherlands,NLROT,07-02-2025,04-02-2025,MAEU247510350,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Germany,DEHAM,03-02-2025,30-01-2025,MAEU285293790,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,28-01-2025,France,FRFSM,28-01-2025,24-01-2025,MAEU246701061,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,28-01-2025,France,FRFSM,28-01-2025,24-01-2025,MAEU246931585,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,21-01-2025,France,FRLEH,21-01-2025,13-01-2025,MAEU245641952,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,15-01-2025,France,FRFSM,15-01-2025,10-01-2025,MAEU246312005,MAEU,202503,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,27-01-2025,MAEU247241508,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,16-02-2025,Poland,PLGDN,16-02-2025,06-02-2025,MAEU285294090,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,24-01-2025,Poland,PLGDN,24-01-2025,17-01-2025,MAEU285293760,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,27-01-2025,MAEU247547882,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,21-01-2025,France,FRLEH,21-01-2025,13-01-2025,MAEU246092528,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-02-2025,France,FRFSM,25-02-2025,24-02-2025,MAEU247822087,MAEU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,16-02-2025,Poland,PLGDN,24-02-2025,20-02-2025,MEDUHF572497,MSCU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,15-02-2025,Netherlands,NLROT,15-02-2025,10-02-2025,MEDUOY045694,MSCU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,09-02-2025,France,FRFSM,09-02-2025,06-02-2025,MEDUGS059897,MSCU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,12-02-2025,Netherlands,NLROT,12-02-2025,07-02-2025,MAEU247513266,MAEU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,24-01-2025,Poland,PLGDN,24-01-2025,17-01-2025,MAEU247287692,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-03-2025,Poland,PLGDN,01-03-2025,21-02-2025,MAEU248763542,MAEU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,France,FRLEH,03-02-2025,23-01-2025,MEDUGS022028,MSCU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-02-2025,Poland,PLGDN,25-02-2025,24-02-2025,CMDUNGP1895637,CMDU,202509,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,27-01-2025,MAEU285065374,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-01-2025,France,FRLEH,26-01-2025,17-01-2025,KHNN1062717316,KHNN,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,23-01-2025,Germany,DEHAM,23-01-2025,23-01-2025,MEDUR5086737,MSCU,202504,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,28-01-2025,Netherlands,NLROT,28-01-2025,22-01-2025,MAEU285065339,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,07-02-2025,Netherlands,NLROT,07-02-2025,27-01-2025,MAEU248142078,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,19-02-2025,Poland,PLGDN,18-02-2025,11-02-2025,EGLV143462966446,EGLV,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,12-02-2025,Netherlands,NLROT,12-02-2025,06-02-2025,HLCUTA1240908868,HLCU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,18-02-2025,Netherlands,NLROT,18-02-2025,19-02-2025,MEDUHP066416,MSCU,202508,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,20-01-2025,Germany,DEHAM,20-01-2025,,MAEU247450936,MAEU,202504,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-03-2025,Netherlands,NLROT,,25-02-2025,EGLV140403947037,EGLV,202510,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,25-01-2025,Italy,ITLSZ,,23-01-2025,MAEU246739370,MAEU,202504,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-03-2025,Germany,DEHAM,03-03-2025,,MAEU285294204,MAEU,202510,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,29-12-2024,France,FRLEH,29-12-2024,26-12-2024,HLCUNG12409VWRK3,HLCU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-12-2024,France,FRFSM,26-12-2024,19-12-2024,HLCUNG12409VWOB9,HLCU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,26-12-2024,France,FRFSM,26-12-2024,19-12-2024,HLCUNG12410UTVU2,HLCU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-01-2025,Netherlands,NLROT,03-01-2025,23-12-2024,HLCUXM12409AWIX2,HLCU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-01-2025,Netherlands,NLROT,03-01-2025,31-12-2024,KHNN1062113331,KHNN,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-01-2025,Poland,PLGDN,04-01-2025,30-12-2024,KHNN1062616368,KHNN,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,06-01-2025,France,FRFSM,06-01-2025,30-12-2024,MEDUR1557798,MSCU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,Netherlands,NLROT,11-01-2025,03-01-2025,HLCUXM12410ARJK3,HLCU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,Poland,PLGDN,11-01-2025,07-01-2025,MAEU246430575,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-02-2025,Netherlands,NLROT,21-02-2025,17-02-2025,EGLV143462957812,EGLV,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,France,FRLEH,03-02-2025,24-01-2025,MAEU247215848,MAEU,202506,On_Time,1,1.0,,100.0
